Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	glycerolipid catabolic process (GO:0046503)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	SMPD4;PNPLA6
GO_Biological_Process_2021	response to fatty acid (GO:0070542)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	PPP5C;SOX9
GO_Biological_Process_2021	leukotriene biosynthetic process (GO:0019370)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	GGT5;GGT1
GO_Biological_Process_2021	long-term memory (GO:0007616)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	EIF2AK4;APOE
GO_Biological_Process_2021	maintenance of protein localization in organelle (GO:0072595)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	AKT1;HK2
GO_Biological_Process_2021	N-glycan processing (GO:0006491)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	PRKCSH;ST8SIA6
GO_Biological_Process_2021	negative regulation of calcium ion transport (GO:0051926)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	INPP5K;CD33
GO_Biological_Process_2021	negative regulation of immune system process (GO:0002683)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	HMOX1;SOX9
GO_Biological_Process_2021	nuclear membrane organization (GO:0071763)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	AKAP8L;EMD
GO_Biological_Process_2021	pore complex assembly (GO:0046931)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	TPR;TSPAN33
GO_Biological_Process_2021	positive regulation of actin cytoskeleton reorganization (GO:2000251)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	HCK;TEK
GO_Biological_Process_2021	positive regulation of triglyceride metabolic process (GO:0090208)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	APOC2;NR1H3
GO_Biological_Process_2021	postsynaptic membrane organization (GO:0001941)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	DNAJA3;APOE
GO_Biological_Process_2021	protein import into mitochondrial matrix (GO:0030150)	2/19	9.462131e-02	3.906944e-01	0	0	4.179804e+00	9.855446e+00	TOMM40;TIMM44
GO_Biological_Process_2021	synaptic vesicle exocytosis (GO:0016079)	3/40	9.643830e-02	3.964670e-01	0	0	2.882982e+00	6.742868e+00	SYT5;BLOC1S6;DNAJC5
GO_Biological_Process_2021	negative regulation of protein kinase B signaling (GO:0051898)	3/40	9.643830e-02	3.964670e-01	0	0	2.882982e+00	6.742868e+00	AKT1;INPP5K;TSC2
GO_Biological_Process_2021	Ras protein signal transduction (GO:0007265)	7/142	9.666464e-02	3.964670e-01	0	0	1.847916e+00	4.317669e+00	DNMT1;TRIM28;GNA12;EPS8L1;MYO9B;KPNB1;CRKL
GO_Biological_Process_2021	chromatin organization (GO:0006325)	7/142	9.666464e-02	3.964670e-01	0	0	1.847916e+00	4.317669e+00	DAXX;MCM3AP;SPI1;SOX9;HMGN2;BAZ1B;FAM50A
GO_Biological_Process_2021	protein localization to organelle (GO:0033365)	7/142	9.666464e-02	3.964670e-01	0	0	1.847916e+00	4.317669e+00	COL1A1;IFT20;SGTA;HMOX1;PAF1;BICD1;EMD
GO_Biological_Process_2021	regulation of cation channel activity (GO:2001257)	5/89	9.807967e-02	4.011994e-01	0	0	2.119113e+00	4.920528e+00	CACNB3;DLG3;PRKACA;CALM1;GRIA3
GO_Biological_Process_2021	regulation of endothelial cell migration (GO:0010594)	5/89	9.807967e-02	4.011994e-01	0	0	2.119113e+00	4.920528e+00	ACVRL1;AKT1;APOE;TEK;RIN2
GO_Biological_Process_2021	regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	4/64	9.883048e-02	4.031968e-01	0	0	2.371988e+00	5.489608e+00	MED25;PAXIP1;TRIM28;SOX9
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	4/64	9.883048e-02	4.031968e-01	0	0	2.371988e+00	5.489608e+00	TMEM161A;MAPK7;HSPB1;AKT1
GO_Biological_Process_2021	monocarboxylic acid metabolic process (GO:0032787)	7/143	9.938488e-02	4.047451e-01	0	0	1.834233e+00	4.234796e+00	GGT5;SCPEP1;CROT;DLAT;CKB;GGT1;PPARD
GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	11/258	1.000684e-01	4.047451e-01	0	0	1.589663e+00	3.659249e+00	COL1A1;ACVRL1;BLOC1S6;BRINP2;RPS6KA1;AKT1;LRP3;SOX9;AXIN2;RIN2;PPARD
GO_Biological_Process_2021	regulation of protein-containing complex assembly (GO:0043254)	6/116	1.001450e-01	4.047451e-01	0	0	1.942843e+00	4.470746e+00	HCK;FBLIM1;PEX5;APOE;RAF1;RHOC
GO_Biological_Process_2021	positive regulation of angiogenesis (GO:0045766)	6/116	1.001450e-01	4.047451e-01	0	0	1.942843e+00	4.470746e+00	JUP;HMOX1;HSPB1;ITGA5;TEK;HK2
GO_Biological_Process_2021	acylglycerol metabolic process (GO:0006639)	3/41	1.020373e-01	4.047451e-01	0	0	2.806969e+00	6.406675e+00	DGKE;DGKQ;APOE
GO_Biological_Process_2021	regulation of cell development (GO:0060284)	3/41	1.020373e-01	4.047451e-01	0	0	2.806969e+00	6.406675e+00	AKT1;HDAC9;WNT3
GO_Biological_Process_2021	carbohydrate catabolic process (GO:0016052)	3/41	1.020373e-01	4.047451e-01	0	0	2.806969e+00	6.406675e+00	MAN2B1;ENO2;HK2
GO_Biological_Process_2021	regulation of viral transcription (GO:0046782)	3/41	1.020373e-01	4.047451e-01	0	0	2.806969e+00	6.406675e+00	POLR2A;GTF2F1;MID2
GO_Biological_Process_2021	import into cell (GO:0098657)	3/41	1.020373e-01	4.047451e-01	0	0	2.806969e+00	6.406675e+00	SLC1A3;SLC1A6;SLC19A1
GO_Biological_Process_2021	negative regulation of cell-cell adhesion (GO:0022408)	3/41	1.020373e-01	4.047451e-01	0	0	2.806969e+00	6.406675e+00	MAPK7;CDH1;AKT1
GO_Biological_Process_2021	modification-dependent protein catabolic process (GO:0019941)	9/201	1.030893e-01	4.047451e-01	0	0	1.671788e+00	3.798569e+00	RNF114;KCTD10;UBE2C;UHRF1;UBQLN1;KEAP1;TRIM25;UFD1;UBA1
GO_Biological_Process_2021	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	EBI3;STAT3
GO_Biological_Process_2021	purine ribonucleoside monophosphate metabolic process (GO:0009167)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	IMPDH1;AMPD3
GO_Biological_Process_2021	regulation of acute inflammatory response (GO:0002673)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	IL4;DNASE1
GO_Biological_Process_2021	cellular modified amino acid biosynthetic process (GO:0042398)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	GGCT;GGT1
GO_Biological_Process_2021	regulation of protein modification by small protein conjugation or removal (GO:1903320)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	DAXX;UBQLN1
GO_Biological_Process_2021	eye morphogenesis (GO:0048592)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	RARG;STAT3
GO_Biological_Process_2021	fatty acid transport (GO:0015908)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	APOE;PPARD
GO_Biological_Process_2021	folic acid-containing compound metabolic process (GO:0006760)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	MTHFD2;SLC19A1
GO_Biological_Process_2021	ganglioside metabolic process (GO:0001573)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	GM2A;ST8SIA6
GO_Biological_Process_2021	glucose transmembrane transport (GO:1904659)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	SLC2A3;PPARD
GO_Biological_Process_2021	lipopolysaccharide-mediated signaling pathway (GO:0031663)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	HCK;CCL3
GO_Biological_Process_2021	toll-like receptor 4 signaling pathway (GO:0034142)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	ITGB2;LGALS9
GO_Biological_Process_2021	microtubule nucleation (GO:0007020)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	GOLGA2;TUBGCP3
GO_Biological_Process_2021	negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	CDKN1B;APC
GO_Biological_Process_2021	negative regulation of lipid storage (GO:0010888)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	NR1H3;PPARD
GO_Biological_Process_2021	negative regulation of osteoclast differentiation (GO:0045671)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	IL4;CCL3
GO_Biological_Process_2021	organic cation transport (GO:0015695)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	SLC22A18;SLC25A42
GO_Biological_Process_2021	positive regulation of alpha-beta T cell activation (GO:0046635)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	SHH;EBI3
GO_Biological_Process_2021	positive regulation of cyclin-dependent protein kinase activity (GO:1904031)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	PDGFB;AKT1
GO_Biological_Process_2021	positive regulation of protein processing (GO:0010954)	2/20	1.032943e-01	4.047451e-01	0	0	3.947390e+00	8.961257e+00	LPCAT3;HPN
GO_Biological_Process_2021	cell-cell junction assembly (GO:0007043)	4/66	1.075684e-01	4.152534e-01	0	0	2.295235e+00	5.117522e+00	ARVCF;JUP;PKN2;RHOC
GO_Biological_Process_2021	cellular component disassembly (GO:0022411)	4/66	1.075684e-01	4.152534e-01	0	0	2.295235e+00	5.117522e+00	ADAMTS4;MMP14;TIMP1;CD44
GO_Biological_Process_2021	positive regulation of cell cycle (GO:0045787)	4/66	1.075684e-01	4.152534e-01	0	0	2.295235e+00	5.117522e+00	CDKN1B;PDGFB;AKT1;PKN2
GO_Biological_Process_2021	regulation of DNA recombination (GO:0000018)	3/42	1.077624e-01	4.152534e-01	0	0	2.734855e+00	6.092783e+00	IL4;MSH6;IL7R
GO_Biological_Process_2021	histone H3 acetylation (GO:0043966)	3/42	1.077624e-01	4.152534e-01	0	0	2.734855e+00	6.092783e+00	NAA60;SPI1;BRPF1
GO_Biological_Process_2021	monocyte chemotaxis (GO:0002548)	3/42	1.077624e-01	4.152534e-01	0	0	2.734855e+00	6.092783e+00	CCL24;PDGFB;CCL3
GO_Biological_Process_2021	positive regulation of protein tyrosine kinase activity (GO:0061098)	3/42	1.077624e-01	4.152534e-01	0	0	2.734855e+00	6.092783e+00	DLG3;PDGFB;UNC119
GO_Biological_Process_2021	regulation of lipid metabolic process (GO:0019216)	5/92	1.089702e-01	4.152534e-01	0	0	2.045723e+00	4.534716e+00	NCOA2;APOC2;PSAP;FGFR4;PPARD
GO_Biological_Process_2021	Wnt signaling pathway (GO:0016055)	5/92	1.089702e-01	4.152534e-01	0	0	2.045723e+00	4.534716e+00	RARG;APC;DVL3;CSNK1G2;WNT3
GO_Biological_Process_2021	regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	4/67	1.120637e-01	4.152534e-01	0	0	2.258686e+00	4.943560e+00	FER;HIP1R;AKT1;EPS15L1
GO_Biological_Process_2021	regulation of gene silencing by miRNA (GO:0060964)	4/67	1.120637e-01	4.152534e-01	0	0	2.258686e+00	4.943560e+00	RANBP2;POLR2A;TPR;STAT3
GO_Biological_Process_2021	peptidyl-threonine modification (GO:0018210)	4/67	1.120637e-01	4.152534e-01	0	0	2.258686e+00	4.943560e+00	MAP2K1;AKT1;DYRK1B;ACVR1B
GO_Biological_Process_2021	beta-catenin destruction complex disassembly (GO:1904886)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	APC;DVL3
GO_Biological_Process_2021	regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	CALM1;PRKACA
GO_Biological_Process_2021	chondroitin sulfate biosynthetic process (GO:0030206)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	BCAN;NCAN
GO_Biological_Process_2021	endocardial cushion development (GO:0003197)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	ACVRL1;SOX9
GO_Biological_Process_2021	regulation of ubiquitin protein ligase activity (GO:1904666)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	GOLGA2;UBE2C
GO_Biological_Process_2021	spindle assembly checkpoint signaling (GO:0071173)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	APC;TPR
GO_Biological_Process_2021	mitotic spindle assembly checkpoint signaling (GO:0007094)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	APC;TPR
GO_Biological_Process_2021	mitotic spindle checkpoint signaling (GO:0071174)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	APC;TPR
GO_Biological_Process_2021	negative regulation of peptidyl-serine phosphorylation (GO:0033137)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	MLXIPL;INPP5K
GO_Biological_Process_2021	negative regulation of reproductive process (GO:2000242)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	TIMP1;WDR77
GO_Biological_Process_2021	neuron apoptotic process (GO:0051402)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	FAM162A;ATN1
GO_Biological_Process_2021	nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	PAN2;CNOT11
GO_Biological_Process_2021	positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	LCK;IKBKG
GO_Biological_Process_2021	positive regulation of glycolytic process (GO:0045821)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	MLXIPL;INSR
GO_Biological_Process_2021	positive regulation of purine nucleotide metabolic process (GO:1900544)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	MLXIPL;INSR
GO_Biological_Process_2021	positive regulation of smoothened signaling pathway (GO:0045880)	2/21	1.121739e-01	4.152534e-01	0	0	3.739440e+00	8.180792e+00	SHH;SMO
GO_Biological_Process_2021	positive regulation of transferase activity (GO:0051347)	7/148	1.136060e-01	4.152534e-01	0	0	1.768732e+00	3.847025e+00	DDR1;AXL;INSR;TEK;MAP2K7;FGFR4;EPHB3
GO_Biological_Process_2021	regulation of cytokine production involved in inflammatory response (GO:1900015)	3/43	1.136093e-01	4.152534e-01	0	0	2.666346e+00	5.799277e+00	STAT3;PLD3;IL17RA
GO_Biological_Process_2021	cellular response to glucose starvation (GO:0042149)	3/43	1.136093e-01	4.152534e-01	0	0	2.666346e+00	5.799277e+00	TBL2;KPTN;ITFG2
GO_Biological_Process_2021	cellular response to retinoic acid (GO:0071300)	3/43	1.136093e-01	4.152534e-01	0	0	2.666346e+00	5.799277e+00	BRINP2;SOX9;WNT3
GO_Biological_Process_2021	lipid modification (GO:0030258)	3/43	1.136093e-01	4.152534e-01	0	0	2.666346e+00	5.799277e+00	DGKE;DGKQ;LPCAT3
GO_Biological_Process_2021	substantia nigra development (GO:0021762)	3/43	1.136093e-01	4.152534e-01	0	0	2.666346e+00	5.799277e+00	CKB;NDRG2;CALM1
GO_Biological_Process_2021	negative regulation of proteolysis (GO:0045861)	3/43	1.136093e-01	4.152534e-01	0	0	2.666346e+00	5.799277e+00	CSTB;AKT1;TIMP1
GO_Biological_Process_2021	negative regulation of type I interferon production (GO:0032480)	3/43	1.136093e-01	4.152534e-01	0	0	2.666346e+00	5.799277e+00	TAX1BP1;TRIM25;UFD1
GO_Biological_Process_2021	positive regulation of T cell differentiation (GO:0045582)	3/43	1.136093e-01	4.152534e-01	0	0	2.666346e+00	5.799277e+00	IL4;SHH;IL12RB1
GO_Biological_Process_2021	positive regulation of hydrolase activity (GO:0051345)	7/149	1.165724e-01	4.152534e-01	0	0	1.756185e+00	3.774467e+00	CCL24;CAV2;PSAP;CCL3;DVL3;CALM1;RHOC
GO_Biological_Process_2021	canonical Wnt signaling pathway (GO:0060070)	4/68	1.166411e-01	4.152534e-01	0	0	2.223280e+00	4.777059e+00	RARG;APC;DVL3;WNT3
GO_Biological_Process_2021	regulation of myeloid cell differentiation (GO:0045637)	4/68	1.166411e-01	4.152534e-01	0	0	2.223280e+00	4.777059e+00	SPI1;CTR9;KMT2B;PAF1
GO_Biological_Process_2021	interferon-gamma-mediated signaling pathway (GO:0060333)	4/68	1.166411e-01	4.152534e-01	0	0	2.223280e+00	4.777059e+00	HCK;TRIM25;CD44;IRF9
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	11/267	1.190425e-01	4.152534e-01	0	0	1.533058e+00	3.262768e+00	GOLGA2;SEC24B;APC;TRAPPC10;CD3G;SOX9;IKBKG;AXIN2;SPG7;CD247;TSPAN33
GO_Biological_Process_2021	regulation of endothelial cell apoptotic process (GO:2000351)	3/44	1.195736e-01	4.152534e-01	0	0	2.601179e+00	5.524445e+00	IL4;MAPK7;TEK
GO_Biological_Process_2021	mitotic spindle assembly (GO:0090307)	3/44	1.195736e-01	4.152534e-01	0	0	2.601179e+00	5.524445e+00	GOLGA2;KIFC2;KPNB1
GO_Biological_Process_2021	positive regulation of biosynthetic process (GO:0009891)	3/44	1.195736e-01	4.152534e-01	0	0	2.601179e+00	5.524445e+00	MLXIPL;AKT1;APOE
GO_Biological_Process_2021	positive regulation of cell-matrix adhesion (GO:0001954)	3/44	1.195736e-01	4.152534e-01	0	0	2.601179e+00	5.524445e+00	JUP;TEK;RIN2
GO_Biological_Process_2021	positive regulation of receptor-mediated endocytosis (GO:0048260)	3/44	1.195736e-01	4.152534e-01	0	0	2.601179e+00	5.524445e+00	IL4;INSR;BICD1
GO_Biological_Process_2021	regulation of DNA recombination at telomere (GO:0072695)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	DAXX;POLR2A
GO_Biological_Process_2021	regulation of membrane protein ectodomain proteolysis (GO:0051043)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	APOE;TIMP1
GO_Biological_Process_2021	regulation of platelet activation (GO:0010543)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	PDGFB;APOE
GO_Biological_Process_2021	fatty-acyl-CoA metabolic process (GO:0035337)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	SLC25A1;GCDH
GO_Biological_Process_2021	regulation of vacuole organization (GO:0044088)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	IFT20;ENO2
GO_Biological_Process_2021	glutamate metabolic process (GO:0006536)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	GGT1;PRODH
GO_Biological_Process_2021	regulation of voltage-gated calcium channel activity (GO:1901385)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	CACNB3;SRI
GO_Biological_Process_2021	microglial cell activation (GO:0001774)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	IL4;ITGB2
GO_Biological_Process_2021	negative regulation of biomineral tissue development (GO:0070168)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	CCL3;SOX9
GO_Biological_Process_2021	negative regulation of cyclin-dependent protein kinase activity (GO:1904030)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	CDKN1B;APC
GO_Biological_Process_2021	negative regulation of DNA recombination at telomere (GO:0048239)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	DAXX;POLR2A
GO_Biological_Process_2021	negative regulation of mitotic metaphase/anaphase transition (GO:0045841)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	APC;TPR
GO_Biological_Process_2021	negative regulation of myeloid cell differentiation (GO:0045638)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	CTR9;PAF1
GO_Biological_Process_2021	negative regulation of phosphate metabolic process (GO:0045936)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	CDKN1B;INPP5K
GO_Biological_Process_2021	osteoclast differentiation (GO:0030316)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	EFNA2;GAB2
GO_Biological_Process_2021	positive regulation of lipid catabolic process (GO:0050996)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	AKT2;APOC2
GO_Biological_Process_2021	protein import into peroxisome membrane (GO:0045046)	2/22	1.212422e-01	4.152534e-01	0	0	3.552285e+00	7.495199e+00	PEX19;PEX5
GO_Biological_Process_2021	positive regulation of protein transport (GO:0051222)	4/69	1.212988e-01	4.152534e-01	0	0	2.188963e+00	4.617613e+00	TPR;MYO18A;PCNT;CD33
GO_Biological_Process_2021	mitotic cell cycle phase transition (GO:0044772)	9/209	1.227380e-01	4.152534e-01	0	0	1.604250e+00	3.365240e+00	CDKN1B;DBF4;CCNE1;UBE2C;PRKACA;PCNT;FOXM1;ACVR1B;NES
GO_Biological_Process_2021	regulated exocytosis (GO:0045055)	8/180	1.233864e-01	4.152534e-01	0	0	1.657482e+00	3.468172e+00	SYT5;DNAJC5;TMEM79;STXBP2;PSAP;PDGFB;TIMP1;CALM1
GO_Biological_Process_2021	positive regulation of cellular biosynthetic process (GO:0031328)	8/180	1.233864e-01	4.152534e-01	0	0	1.657482e+00	3.468172e+00	MLXIPL;AKT2;INSR;APOC2;PDGFB;AKT1;NR1H3;FGFR4
GO_Biological_Process_2021	amino acid transmembrane transport (GO:0003333)	3/45	1.256510e-01	4.152534e-01	0	0	2.539116e+00	5.266753e+00	SLC25A18;SLC7A7;SLC1A6
GO_Biological_Process_2021	regulation of DNA repair (GO:0006282)	3/45	1.256510e-01	4.152534e-01	0	0	2.539116e+00	5.266753e+00	TMEM161A;TRIM28;AXIN2
GO_Biological_Process_2021	neural crest cell development (GO:0014032)	3/45	1.256510e-01	4.152534e-01	0	0	2.539116e+00	5.266753e+00	SHH;SEMA4F;CORO1C
GO_Biological_Process_2021	positive regulation of Notch signaling pathway (GO:0045747)	3/45	1.256510e-01	4.152534e-01	0	0	2.539116e+00	5.266753e+00	JAG2;STAT3;EPN2
GO_Biological_Process_2021	regulation of MAP kinase activity (GO:0043405)	5/97	1.283568e-01	4.152534e-01	0	0	1.934043e+00	3.970477e+00	PDGFB;INPP5K;APOE;SNF8;CDK12
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	8/182	1.290521e-01	4.152534e-01	0	0	1.638260e+00	3.354402e+00	AXL;TAX1BP1;TRIM25;UFD1;PTPN6;LGALS9;HDAC9;CD33
GO_Biological_Process_2021	innate immune response (GO:0045087)	12/302	1.292902e-01	4.152534e-01	0	0	1.476479e+00	3.020426e+00	IL4;HCK;FER;TRIM28;LCK;TNK1;MX1;TRIM25;IKBKG;CFP;MID2;SRPK1
GO_Biological_Process_2021	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043328)	1/5	1.299309e-01	4.152534e-01	0	0	8.871807e+00	1.810516e+01	SNF8
GO_Biological_Process_2021	ADP transport (GO:0015866)	1/5	1.299309e-01	4.152534e-01	0	0	8.871807e+00	1.810516e+01	SLC25A42
